CC,BsId,AreaId,Nusers,Season,QoS
4.076517940392013,15,4,7104,2,3
1.323434070218366,16,7,8879,3,4
3.158339713936949,4,9,7459,0,1
2.4434306386110007,7,2,2329,0,3
3.7641109860075996,11,5,4794,0,3
3.399347144466061,11,8,2209,1,1
1.5277660026215538,21,5,5290,3,2
2.098339761055989,5,1,5739,2,4
3.9138612484377333,13,4,3455,3,1
4.247272251705699,25,1,5514,3,2
2.426584394949658,24,1,8570,2,3
3.193084102359351,5,4,9237,2,3
1.2429201373352199,15,3,1530,0,2
1.3444966590722096,5,5,5262,0,1
2.3369031864370107,16,5,6554,3,3
4.275702486080606,18,6,7029,3,3
3.802637054475425,16,7,8578,1,4
1.4418926701929777,2,5,2805,3,1
4.8685768227949,25,8,5117,2,4
3.7599745868619285,8,1,1282,1,1
3.39576561509678,11,3,9346,3,1
3.3271968542005372,20,5,5704,1,4
1.6555888490936534,7,5,3752,1,3
1.4406149038352853,18,5,7790,1,1
4.2160986654464665,15,5,4397,0,1
2.892037335785449,3,6,7355,0,4
4.1203532998825665,23,2,3745,2,1
1.181751521036674,21,1,4683,3,3
2.2472082808557854,20,4,258,2,2
3.2945832180734764,16,1,7961,3,1
1.98988393223562,15,5,1514,0,3
4.796422853782678,5,10,3718,0,2
3.962761705476691,11,4,5691,0,1
1.7234648830035786,4,1,3965,0,2
3.605206489259168,5,4,5677,1,1
1.6703714255335473,6,5,1655,0,3
4.125464990807318,21,3,7283,1,3
1.2129797512676488,13,3,3191,2,3
1.2304664466911706,18,7,6891,1,3
2.8591377783246665,9,7,1015,0,4
2.378459591135108,7,10,1485,1,1
4.991301002406037,7,4,3496,0,4
3.4477122753360274,1,1,6142,3,3
3.018936941828195,22,3,9154,3,4
3.044585043293692,15,10,5070,3,2
1.9851030564851921,9,3,7015,2,1
1.2766133126986916,2,8,254,0,2
3.4865636142480474,17,2,7721,1,1
3.720059467087244,5,8,1892,0,4
3.425579398028848,8,9,8935,2,1
4.590628505074624,25,9,5324,3,3
2.1822915764584074,17,5,5045,0,4
3.649787812147604,1,5,5604,1,3
4.2843651833298155,18,9,2090,2,3
1.085866501236266,5,4,2936,0,3
1.6434104325220207,16,7,6523,3,1
3.4303494212817753,20,3,2039,1,4
4.262023794998372,13,7,651,3,4
1.315034461611929,10,2,6096,1,4
4.809977157859244,3,2,6907,3,4
4.342152284945536,1,7,8102,1,4
2.0357074414579643,7,6,2144,3,2
1.3381004507482808,15,7,5513,0,1
4.0461058321480525,20,10,5370,0,2
1.7991684207507577,6,2,2115,3,4
4.810802189990549,20,4,9654,0,1
4.423747745987087,9,6,7063,0,1
3.920973660777069,12,6,2179,0,1
1.7859574633330104,1,7,4818,0,1
1.1908449911168457,6,6,3247,1,3
3.4028445375285066,22,6,5366,3,3
2.7115431190931187,19,3,492,0,1
2.649569305549906,3,1,6610,1,4
3.642313190516207,10,6,1533,3,3
1.7546251861758315,10,7,971,1,1
2.6123582085649155,12,10,5230,0,1
3.7510158907661992,8,10,4321,2,2
3.89533221850605,15,8,8590,1,2
1.4700237777344651,23,9,606,0,3
4.831858286731521,6,10,7358,3,2
1.9340793541363235,23,4,1552,0,1
2.910605896541114,6,1,2772,1,4
2.054130300341452,16,6,6006,0,4
3.4769699124538502,17,6,7835,3,4
3.1873917875874334,19,7,1852,3,2
3.191754587420576,6,10,3412,3,1
2.9078481621203744,13,5,1526,2,2
4.52742717197976,22,6,4351,0,3
4.036585531959658,22,3,9752,1,1
3.5459874708429697,21,5,9917,1,3
4.101441460772064,12,10,3107,3,1
2.7153890261503295,1,3,1537,3,4
1.808790628069485,21,3,3546,2,3
4.529920787740789,10,4,7763,3,3
4.400318805905156,8,1,7200,2,2
1.5645928347100648,7,3,7125,1,4
1.2299737148813956,1,8,8903,1,2
2.3568395203060764,12,3,1039,0,2
3.2934722769666434,6,10,7173,2,2
2.2024095059939617,4,7,8613,1,4
1.3412405067163378,3,7,9808,1,1
2.466283982535917,6,9,727,1,4
4.513788457856155,2,8,2163,2,2
3.558267827085214,11,9,700,3,4
1.5677548450433387,15,8,168,1,1
2.4306944698262174,20,4,4103,3,2
2.55574632388972,10,10,2515,3,2
4.142072825686645,6,8,3454,3,2
2.3296051736483543,24,5,6047,3,1
2.850895503482518,16,2,8527,0,4
4.411643629926105,5,6,2744,2,4
2.9966034983298147,8,7,8464,3,1
3.9472350234265745,13,2,9025,2,4
1.3876553418941517,25,7,9345,3,2
4.672538799318151,10,10,5631,1,3
3.010268815732979,16,10,8410,1,2
2.311799155735425,25,10,7976,1,3
3.4634737618414633,9,3,7594,3,2
3.231118489871795,10,1,4195,0,3
4.395246571912205,4,5,685,2,1
4.6984469193200065,23,7,4697,3,3
1.1477045693321513,19,8,2680,0,4
2.9780111629093757,5,5,8464,1,1
4.274771901362918,23,2,6720,3,2
1.434078346273426,7,9,8278,0,3
4.148556187673155,17,4,6074,2,2
3.0531367670292093,8,2,2096,1,2
2.2650647190058892,14,6,3712,1,2
4.140766997751918,22,6,3205,3,1
1.3689337231513878,4,8,6053,1,4
3.8549623860435838,20,8,9657,2,4
1.9837801995126383,3,2,4160,2,2
3.757091224804932,25,6,8377,1,1
1.2776008900624038,25,1,4656,0,1
1.7835622653977996,22,1,1730,1,4
4.292340683573171,22,4,1236,0,3
4.228231171167872,7,9,1111,1,3
1.7036315154102155,6,2,1621,1,1
4.422606730215399,8,8,3499,1,3
2.9239418978458054,16,1,654,3,4
4.477116259341888,20,5,7961,2,2
2.687847452367611,4,5,1285,0,4
3.519067029818092,17,5,8902,0,2
2.6621817807196395,24,9,5333,2,3
3.38967831870469,8,1,370,1,3
4.043775379385378,2,10,1329,3,3
4.223035783956309,4,2,4324,3,2
4.142957245157569,3,7,3223,1,2
3.293641266736408,8,8,6123,2,4
2.729323819135536,11,5,6031,3,2
2.963590830074024,23,2,9127,1,2
1.4715182267676625,12,7,7335,1,3
1.3482890267299288,10,2,6537,3,1
4.164776887684865,20,4,5621,0,3
2.387109099242159,20,10,6633,1,1
4.641216524414203,12,1,3192,1,4
1.6564609755695638,13,9,3871,2,4
3.533141081377376,18,8,9748,3,2
3.3477499957357266,8,7,2097,1,3
2.2479697781370156,11,10,9202,3,3
1.128730198141537,14,10,7428,1,3
1.9610797468225556,23,1,1380,2,2
2.3294339746975554,18,4,7002,0,1
3.8148025626789384,6,7,3359,1,1
4.7215924162866525,24,7,3070,1,4
2.257315639819256,23,1,5198,3,2
4.502588494002325,19,5,6861,3,3
2.642684811584416,4,8,611,0,4
4.904512710165904,8,2,1778,3,2
1.7114992860025255,1,3,2032,2,3
1.4304906147580763,21,8,7755,2,3
1.8203340936329266,13,2,8432,2,4
4.3921564408023945,4,8,9078,0,1
3.7468309926298944,1,9,3938,0,3
4.065302137899385,5,10,8372,2,3
3.9344609318743733,13,9,1926,0,1
4.681403658729833,18,10,53,0,3
1.8053533724399733,11,7,8149,1,2
3.3854803091472356,22,5,8007,0,3
4.872034472722174,25,6,3445,2,1
3.535937992339387,19,1,3876,1,3
2.1087241491912923,2,7,3899,0,4
3.7444053419845225,23,8,7523,3,2
2.878129990089416,22,9,5224,1,2
4.6436515275915475,25,6,7881,0,2
2.7541050776654057,6,5,6772,1,3
1.0891797207654492,19,10,7916,1,4
1.2631750598609668,24,2,5499,2,4
4.671594657860956,24,8,8029,2,3
2.453858628997158,19,2,1613,2,2
4.540057684009993,13,9,7874,3,4
4.641635565791131,6,3,3793,1,1
1.0977402561530831,25,5,940,2,2
4.980573941244267,10,6,1394,1,3
2.0302045921083667,6,4,5229,2,3
3.405953957886763,23,4,1065,2,1
1.0627489072170984,16,8,8657,1,1
4.888939724437547,12,7,7676,0,1
1.0925825416914718,9,10,3850,1,2
4.566950737216198,18,5,4944,2,1
2.3833345819408254,24,2,4777,1,1
3.724882520824951,17,9,8521,0,4
2.7587959520003635,12,2,4223,2,2
4.696194965710635,16,6,1607,0,4
4.096653407325917,13,1,6028,2,4
1.0155148117327988,1,2,475,3,4
3.1058926775866795,17,6,1161,1,2
3.156735587947139,20,7,3510,1,4
3.569993893520681,4,8,4312,2,3
3.4451602601364084,11,8,8342,1,4
3.9907912408193753,12,5,2036,2,1
4.790922593084526,18,1,8520,3,3
2.2310192079834765,9,1,6575,1,2
3.9174468216084035,6,3,1913,3,2
4.698749844849061,17,9,1366,0,1
2.600577863045185,4,10,6552,3,2
1.46616637150407,22,5,8430,0,1
4.375165974236522,20,9,6260,1,1
3.6507734598846966,11,1,7989,2,3
2.8173719598412554,11,9,7758,0,3
4.961803495597291,16,8,6652,0,1
1.666826368636936,15,9,2348,2,3
1.574350600564332,20,7,8058,0,4
4.920810041474438,3,3,7406,2,2
3.7063338313431333,11,9,5648,0,4
1.0968710784830797,8,7,9354,1,1
2.27640442241636,16,6,9780,3,1
2.2002366315444037,23,2,7238,2,2
2.2396972063010163,24,8,7651,3,3
4.473514664231137,7,3,2206,3,3
1.8121231808172626,24,1,8811,2,1
3.5667311850693584,24,1,5973,1,2
3.812258238513575,2,7,5575,0,2
3.10944668304051,4,2,3468,2,1
1.872322185951424,2,3,5935,3,3
1.2800762667526722,21,9,5285,3,4
3.9894750872700255,10,9,6428,3,1
4.2094848625192895,1,6,4707,3,4
4.822594506795008,18,10,1386,1,1
4.642288749811865,22,6,7880,0,1
1.046873650054342,17,10,8995,3,1
1.8226010955484147,9,9,8136,0,2
4.182858579498783,11,7,1789,1,1
2.2572157000627437,22,4,4441,2,2
4.4972688605085525,18,9,9773,3,4
4.62173742811372,15,1,5232,0,1
2.0559938049874873,16,4,9772,0,3
1.3705529946908812,10,4,1530,0,2
4.896578520908533,25,3,7590,3,2
4.89629044477153,1,4,3120,0,3
2.392781487168523,4,1,4086,2,2
2.424930023159925,11,3,8180,3,1
2.2176221117664596,10,1,509,3,1
2.4966288230868443,17,4,4492,1,2
2.966961080301403,2,7,4274,1,2
1.5568377799069895,7,6,450,2,3
4.937577821405462,7,4,4150,2,2
4.922156194333755,3,7,8683,1,1
3.5926853663850853,12,8,5863,1,1
1.5848313839725936,23,2,4810,3,3
3.2409613198249883,14,3,8331,3,2
3.3493609919874245,13,9,2770,3,2
3.0241679250617572,1,1,9211,2,4
4.354779669743231,24,7,7729,1,1
3.6276436787909683,1,4,7391,1,3
4.411009088521315,17,9,2974,1,2
4.0605703809024,16,4,7769,2,4
1.6562427484556346,17,1,256,2,1
1.8385108613781114,11,8,6941,0,3
4.3285867470605925,3,8,4604,0,2
3.520996521234478,11,3,3924,3,3
3.736457444768637,1,5,507,2,3
3.1191545244828673,19,5,7748,2,3
4.843927767864589,17,10,5800,0,3
4.7147170934708384,13,8,1693,1,1
2.4958370422747795,1,9,3887,1,2
2.1418837122032928,9,7,6521,3,1
2.5248054719519604,6,10,4048,0,3
4.547279633132613,21,4,8468,2,2
3.215359508571267,11,6,8486,3,2
3.725498793471353,15,1,1380,3,2
1.4126970851584644,8,10,9167,2,4
2.6514772858380518,2,1,8011,3,4
1.3230439534188427,21,2,242,2,1
2.207945056588618,6,4,6312,3,1
3.4358916693107955,11,10,9626,3,4
4.124439438053299,6,8,8492,3,2
2.889597206605395,20,5,5437,1,4
3.4246527738484955,12,1,1008,3,2
4.23957206242678,16,8,9593,3,4
1.5109572489608234,12,5,3402,0,2
1.2270742660204963,15,10,3451,3,2
3.0334608892383472,24,7,5348,2,4
3.9907377301157245,5,8,3036,2,2
1.6190816653685314,17,4,8800,3,1
4.329596881863049,3,6,3424,0,3
3.0923586395357443,17,10,8845,1,3
4.604414626763024,12,4,6719,2,2
2.663321152061173,18,7,2500,2,2
4.473197443359421,4,7,9852,2,4
3.292448075011952,4,10,4840,2,3
2.0496237939300586,11,6,5275,0,4
2.9099803330194804,7,8,3124,3,1
4.29071849931625,2,4,3591,1,2
4.297147124455966,5,9,6590,0,1
1.4514919721161714,1,1,8131,3,1
2.400675343887659,13,7,4261,0,3
2.646149825538601,6,10,3444,3,1
3.451263204664875,23,8,7933,1,1
4.124631630260868,2,7,1893,0,3
2.7443961154736254,11,1,1922,3,2
3.570861950099578,23,2,9661,1,2
1.4797456116718242,12,3,776,2,2
3.6844639086830293,12,10,5986,3,2
3.0428628878675514,18,6,3084,1,1
1.9342208425282208,20,8,365,3,3
1.211010964538429,18,7,6476,0,3
4.459357442355217,25,10,2366,2,1
2.678127002734055,4,9,2463,3,2
1.3406477249378077,24,7,994,0,4
4.299038350804085,10,7,3740,0,1
1.361081485150141,25,2,2785,3,4
1.2720752208323969,14,2,6764,3,2
2.230215723141454,9,2,8517,3,2
1.3853019332984928,7,6,7989,0,2
4.22508864695312,2,6,5647,1,2
3.9698181763104063,5,5,6483,3,1
2.099171841283235,4,2,1629,0,1
4.125634763932521,21,7,7283,1,2
1.7703064438468261,10,7,8490,0,1
4.5209362460267934,16,10,5116,2,4
4.384258061227304,25,8,511,1,3
4.697736307020745,10,3,2147,2,1
3.0219650384788728,20,10,8533,0,1
4.607805936841058,22,9,2150,3,1
2.6833481350810793,10,7,9748,3,4
1.1920951546053327,25,4,7118,2,4
1.8201471871527999,8,8,2493,0,1
3.0015963955133467,3,10,5424,0,1
3.1689641053524507,5,7,4676,3,4
3.5589111962432995,11,4,5962,1,4
1.1652742816743733,22,3,9324,0,3
2.6641118554782857,4,3,4726,0,3
1.1937148787356398,2,6,8982,2,3
3.1641528518532134,16,6,7250,2,4
1.8221061365341078,2,9,1040,1,2
2.383051962278845,8,8,2299,0,2
3.4443645570255654,12,9,7665,1,4
3.3746334341997652,22,10,9764,2,1
4.825991618508303,19,10,7584,1,4
2.3514637353369254,19,9,1673,2,1
1.2771455947033932,4,7,6374,2,3
3.6009385860579033,1,8,8218,3,3
3.6450650006929446,23,1,943,3,1
2.024408992692917,3,7,8928,3,1
1.3854595410955914,9,10,7385,2,4
2.326534174650882,2,8,7365,1,2
4.620595373684685,19,10,7746,3,3
2.896678774633215,2,5,7894,1,1
1.2675506259046379,25,3,5531,3,3
2.683940789384135,2,4,8700,3,3
4.600557025242567,6,7,7604,1,4
1.6817644398375666,25,3,7523,2,2
2.4748079949733985,18,7,1166,2,3
1.419560946563443,1,1,8740,0,3
1.3719941631594565,19,4,6339,3,1
4.139307117254148,23,7,4383,3,3
1.3490704484925518,21,9,8463,3,2
1.3956627736658813,10,8,9672,3,2
3.5489180854938325,15,8,9487,3,4
1.6933934697197546,14,7,9545,2,3
2.059201009036113,1,10,6685,1,3
3.151682774449723,1,5,9168,0,3
1.8983952325788733,6,6,3966,3,4
4.031307234426324,13,8,3765,2,3
1.4581472134116766,9,6,6491,0,2
1.3160961865846068,12,2,902,2,4
4.957514043756346,4,3,3451,2,4
3.9564687654699533,8,1,4931,3,3
4.47263827237564,10,1,9252,0,3
1.3032823597256917,8,7,2180,2,4
3.2246315060876145,5,2,4237,1,2
3.0196937958563406,20,5,6614,1,4
1.4040416849152777,7,8,2870,2,2
1.8153512780063772,15,5,9952,2,2
3.79284635972636,4,10,3829,0,1
1.3538538043483532,18,1,3016,2,2
1.027565500991472,6,7,5643,2,4
1.7967284666136605,12,10,9819,2,4
4.912729126278057,21,4,1053,1,3
1.1918616294884843,8,4,622,2,1
1.9054933466818644,8,2,814,1,3
4.925086152902695,24,8,3557,2,2
3.107545612837849,10,5,1244,0,3
4.793126221585863,13,8,5708,1,2
1.6955469626047694,3,5,3591,1,1
2.3560836761280806,19,2,1697,3,1
2.262208379395503,4,10,5862,1,4
1.7408675683755086,3,5,12,0,1
1.5480728666150125,9,8,3472,2,4
2.284087778771717,1,2,8290,3,4
4.961854874511474,17,2,1858,0,1
1.9491059913347262,16,2,4734,0,2
3.7615174828522844,1,3,4321,1,4
1.282925910472747,5,8,7361,0,3
4.8053788754381985,7,10,3665,0,4
3.3042825743113275,25,10,9048,3,1
4.780537535488585,11,1,6829,1,4
3.128391234510725,9,3,6021,2,2
3.5656111415834753,18,3,1952,1,4
1.1855388017261026,22,5,5640,3,1
4.011450788335374,17,9,8672,0,3
2.4753244823793974,19,4,2446,0,2
2.6487703532915123,20,3,6976,2,4
1.4346145645528163,5,6,4411,3,2
1.4027103550039515,14,2,1174,0,2
1.7826151387965883,18,10,6765,1,4
1.2719678012636235,22,3,1331,3,3
1.6632342248570215,20,3,8765,0,4
4.042664388274121,23,8,5743,0,2
2.9389071612602793,9,2,4239,1,2
3.829825386966002,23,2,7376,0,2
3.711682959254131,12,9,1665,3,2
2.983369478676345,14,4,6383,0,3
4.211758082314189,11,7,1620,2,2
1.20242066795607,4,2,9717,3,3
1.837411278732446,4,4,5863,0,3
3.741334013956407,12,3,4904,1,3
3.6663117871225737,10,6,1541,3,4
2.0377074287800947,15,7,5768,3,1
4.026781394167413,5,5,526,2,1
4.516657872160822,9,4,6344,0,1
1.977404493024237,18,9,9934,3,1
2.377456882011941,3,7,2211,0,2
2.0388769256570325,10,2,4913,1,3
3.8912750881700022,6,6,740,1,1
2.6986024516184695,24,4,2676,1,4
2.445758246871217,14,10,1642,3,3
2.1959221261608937,15,1,8461,3,2
4.847059457279192,16,2,1144,2,1
1.6339255834225717,21,3,1402,3,2
1.3844446643559833,12,8,463,2,3
3.3642635791287807,9,5,201,0,2
1.7258435578452818,21,2,6256,2,2
3.3554093976051917,4,3,189,1,1
2.742807965985185,13,10,1422,0,1
2.564088105534787,7,4,1116,1,3
4.536007066460438,1,3,1699,0,3
3.7330273889095804,22,7,6938,0,1
2.3272813351553094,1,8,1317,3,1
2.9413533539422376,14,9,4809,2,2
2.684215657426134,16,1,2560,3,1
1.914307410688925,20,1,9982,3,4
4.836669925106412,6,1,2700,3,3
1.309487960279446,15,3,9796,1,1
4.865943060378336,2,7,8359,3,2
3.9243168314705095,11,8,152,3,3
3.2075976922856553,14,6,1973,0,4
4.847127574464389,20,8,6172,0,2
4.8841983336708275,10,10,3033,3,3
2.0378448678237397,10,8,1100,2,4
3.7993208523825768,2,10,554,1,3
4.734585332807566,20,3,2416,1,1
4.778948978806209,24,6,4471,0,4
2.6210496423258456,9,2,1901,2,3
3.03535897429402,11,9,9113,1,2
1.5018477737708298,20,9,1446,1,1
1.1986686931142456,12,5,7742,0,4
4.538488984609323,6,6,5651,0,2
3.2281034289545536,2,2,5637,1,4
1.7088791222716972,5,4,9455,2,2
2.455435513779985,5,4,6082,1,2
1.1633384126981574,4,9,3016,1,3
1.0977541884231825,17,6,994,1,1
1.0204603138155157,24,9,7520,0,4
4.0613193808659185,13,1,9957,1,4
2.252089879409685,1,10,290,2,4
2.983960846036149,13,2,7726,0,1
3.8461430807957133,12,6,5628,2,1
3.9972500827279824,14,1,5250,1,3
1.2167271019731376,24,2,1512,0,4
3.721490342718493,11,2,1224,0,3
3.125797786372729,11,10,1810,2,3
3.788629269910067,10,1,3649,1,3
1.7620251238519509,4,1,5169,1,4
1.0738777208697812,15,9,1308,0,3
4.872211125340634,23,7,959,2,1
4.33866485505428,23,1,6818,0,2
3.9629989887566817,5,1,4425,0,1
1.9865236978881753,21,7,9314,1,4
1.0652536315702905,11,6,1999,1,4
1.8316459580974978,8,9,566,1,2
1.2352597133857728,3,5,2483,0,4
1.9957313827832643,16,5,7135,0,2
2.4475256397296103,8,4,8451,1,3
4.842706660587046,10,3,572,3,3
2.7605413590937435,23,6,4331,3,1
1.3487373750883567,20,8,3641,3,4
4.266755949333253,17,4,67,0,1
1.4688472885229342,8,1,8970,1,1
4.6567675634021715,8,4,301,0,4
3.105238986658298,12,8,1682,2,4
3.1086138323427477,16,8,3443,2,3
4.362218277131668,12,2,8717,1,1
3.6808897335304542,1,5,9295,1,3
4.8233303339644795,7,4,8654,1,3
1.0181483206027582,24,8,3712,2,3
3.5763830800853045,13,6,9673,3,2
2.9783391819291465,9,7,5203,3,1
3.751881451430663,6,9,826,0,1
2.9389093083334026,16,4,422,2,1
3.2052563489926413,2,3,4401,3,1
1.113473241897959,18,8,877,1,4
2.2519581942138642,25,4,8235,0,3
2.9368230012169803,6,6,8628,2,4
1.1047342703781178,18,9,5441,0,1
3.8855004278979965,7,10,5706,1,4
3.039749477102532,4,2,9260,1,3
1.3119077277435065,5,7,6239,1,3
2.5011272385003886,2,4,5015,1,3
2.455806744415356,16,5,8301,0,1
4.690373508111614,10,6,7825,1,1
2.3221305609263196,16,3,2667,1,3
4.723379411850624,17,4,9325,1,2
3.3648079821684607,25,1,8615,2,4
4.166878726931772,9,9,1221,2,3
3.4208400158076286,21,2,5089,2,4
2.9387954595343504,15,8,8554,2,2
2.4166245241545607,20,7,8872,2,3
2.656505818774564,20,4,6923,2,4
3.0539614234879586,19,1,9800,0,3
2.6925928863933537,8,4,4471,3,2
3.0838879307127405,12,7,5140,1,4
3.738224497016189,8,8,6621,3,3
3.4380639420828016,17,6,3145,2,4
3.6920189512341683,20,4,9325,3,4
3.471617212410792,14,3,5902,3,2
4.189319922206568,5,3,1841,0,3
3.810368906049287,16,8,8215,0,2
3.4705853125747406,15,5,7353,1,2
1.799299833344203,12,1,1227,2,1
3.5416184505158395,8,2,3224,0,3
4.48680826936647,11,2,249,2,2
3.6463151352455214,1,4,6890,1,1
4.766059176427515,23,3,583,0,1
2.3491474532194165,22,4,2820,3,3
3.7076591164598462,19,4,6128,3,2
3.1768648502172185,15,10,1448,2,3
1.7357888331272107,18,8,4193,3,3
2.2154940421770406,25,4,9195,0,2
2.521739378015055,19,9,9673,2,4
3.357824224121034,23,10,6312,0,3
4.749035229801452,11,9,3719,1,3
3.7445190344707133,2,1,7671,0,4
1.172052609152523,17,10,7214,1,2
3.005307659170544,10,5,973,3,2
1.4391177769007646,25,8,3893,3,4
4.143905573097447,10,9,8285,1,3
1.2477496881351944,3,8,3933,1,1
3.544651957729869,18,1,4647,1,3
1.6019510915202,25,9,731,1,2
1.735881029016141,17,3,1371,0,1
3.485339593069231,15,9,3919,2,1
4.268915644849043,1,10,5853,2,3
3.432299112274344,22,4,7313,0,2
1.5941838023799249,4,7,7004,1,3
3.925869798105678,21,7,8838,0,3
3.5926210218140726,4,2,4067,2,4
4.937560162667229,6,9,4163,1,4
2.018473598110471,17,7,6544,3,3
4.540108881371949,17,9,8517,0,3
1.1485618970489782,9,4,8901,2,1
1.2423756938417374,21,3,5862,2,2
2.065569229389208,9,10,946,3,3
1.1870213594845662,21,8,8699,2,3
2.3525105661132635,7,3,8795,0,2
3.1364643217284303,7,4,8267,3,4
4.998165395200271,21,2,7498,2,2
4.340653645723895,21,5,7467,3,3
4.665954240735076,19,1,6787,3,4
2.1742080599411846,9,3,174,2,2
1.1042098067795982,22,7,6026,1,2
1.1698550974269013,17,5,5151,2,3
2.457221417587455,7,6,3936,3,2
2.450879765254073,17,5,756,0,3
1.4122483849216856,25,2,4551,3,3
3.777952334434723,18,5,5211,1,2
4.062183444789137,16,1,4789,2,3
1.620214530558477,10,1,7048,2,2
2.2405215317647773,24,2,4171,3,2
1.7083949226967525,14,4,2344,2,4
1.9614153147972337,3,10,3680,3,2
4.445960829795909,8,2,5667,1,3
3.144120168050754,12,10,241,2,3
3.492980289265503,14,8,8411,0,4
2.739418821564447,23,8,6312,3,3
1.3971031088016206,25,7,6272,0,3
3.1014330239258183,1,4,1375,2,3
4.756220761578419,11,1,4697,2,2
1.7760528036074374,11,6,2598,1,3
4.594537413636056,13,3,8718,0,2
3.055811819442048,3,9,6639,3,4
2.7735911656404584,21,1,1242,3,2
1.707292754403181,14,2,9910,2,4
1.0570347953731951,24,7,7999,2,4
1.218228793386043,22,2,2286,3,4
3.8264262400183666,6,10,6838,0,4
1.2727465328200216,2,6,4257,0,4
1.5827312994162779,5,1,6025,0,4
3.4003510817680453,5,9,7243,1,3
3.1833471190891798,5,1,6375,0,4
2.4724865875565025,23,1,513,2,1
2.0587731536986253,11,1,7702,3,1
2.5330950056556474,24,3,7525,1,3
4.483624483720329,21,9,3199,1,3
4.897083987970227,16,8,2921,2,1
2.937252825240183,5,1,4525,2,2
3.4849239382365953,21,8,4533,3,1
2.2397555465081265,23,5,5564,3,2
1.145149717804371,7,4,2855,3,4
1.8918505531172265,25,7,8465,1,1
1.116227284657716,21,9,3937,3,4
4.90534675760923,15,8,5628,3,1
2.176899285408061,8,10,245,3,1
4.727323706055861,17,4,6265,2,3
1.1142771507942362,9,4,9186,3,2
2.047945066528578,6,6,4071,0,3
1.6511586139809724,19,8,2090,3,1
4.102356789129045,7,4,4828,0,1
2.5951647450249338,10,7,2055,0,1
3.9006598610042222,2,3,5242,3,3
1.0549413846045494,12,6,1727,2,4
2.5884021682574634,16,2,2791,1,3
2.3821047433141924,23,6,5732,1,1
4.266293473792916,19,3,3812,0,1
4.502761814618069,20,6,8465,1,2
2.792425309571871,17,7,6862,1,1
4.417473118197647,19,5,870,0,1
4.370714762926002,10,9,1113,3,2
2.9107982049715773,20,7,2830,0,1
4.624533401045775,13,3,2713,2,1
2.103993861485816,7,10,4168,2,3
4.510988393454736,2,6,2639,3,4
1.4589689076772414,16,10,4198,1,2
2.869747334895443,6,4,284,3,4
2.3756691263143606,20,3,5548,2,3
2.6030801612572145,8,2,1068,3,4
2.757525484157165,13,9,4871,3,4
2.24970369038444,7,7,2375,2,3
4.309797938515831,25,4,8199,0,2
1.5469447614350473,1,4,4580,2,2
2.1312513552836716,11,4,6618,1,4
3.479209431461474,19,3,5984,2,1
4.9862882711133985,6,10,4664,1,3
4.305261229019441,5,1,6590,0,4
4.957933069085241,24,3,4558,3,4
1.0460117001967277,3,7,4817,3,2
3.064500839614116,16,3,9363,2,2
1.5568273363978058,16,6,2010,3,3
3.2676598311407323,4,4,5790,1,3
4.667187457894679,15,8,3444,1,2
4.9951758084883915,13,9,3677,0,1
1.0176469702956012,3,1,8967,3,3
4.796140905757278,14,1,1907,1,2
1.0666586687067952,12,2,1811,0,2
2.9894354358982964,3,3,7005,1,1
3.413828619649791,13,2,9640,1,1
1.0657379983994062,2,9,5780,3,4
3.0191453364417207,6,4,1664,1,2
2.6140178882286422,24,2,2833,3,1
3.1474318873751623,4,4,6288,1,3
2.004562118817001,14,10,8477,0,2
3.62445898026733,12,8,8472,3,1
2.0570624517985947,6,10,7040,2,3
3.633783285823874,10,8,5733,2,2
1.1072445731561995,1,2,3148,3,3
2.3371369776027224,4,7,8380,0,2
3.4055638348795587,13,9,5159,2,1
2.9060865196690013,18,2,6561,0,2
2.240017281075375,22,4,5958,2,1
3.7504756664885903,23,3,1585,2,2
1.2639621463408282,11,2,5378,0,1
2.228192704559405,24,7,8362,0,2
3.082341211717839,24,7,295,1,1
